,Unnamed: 0,Author_name,#Followers,Author FollowIndiadiadiag,Account Created,Verified,Location,Tweet,Length,Likes,Language,Retweets,Time,Cleaned,label_predict,py_lib Predictions
498,686,scorpionskyyctp,7926,8716,2019-05-05 14:07:12+00:00,False,,"RT @another_xtori: 🇷🇺🇺🇦 A captured soldier of the Armed Forces of Ukraine, tells how, under drugs, he fired at the residential areas of Mar…","[0, 140]",0,en,1,2022-04-03 15:25:51+00:00,captured soldier armed forces ukraine tells drugs fired residential areas mar,0,0
499,687,himanshu7saini,18,194,2016-01-08 13:13:53+00:00,False,"Jaipur, India","RT @OTregub: A deer with deep burns rescued by local residents after Russian shelling near Kyiv on March 30, 2022. Picture taken on April 1…","[0, 140]",0,en,2267,2022-04-03 15:25:00+00:00,deer deep burns rescued local residents russian shelling near kyiv march picture taken april,0,0
500,688,lera_chaika14,129,71,2014-12-07 15:02:03+00:00,False,Чернівці,"Hello world. My name is Lera, I’m Ukrainian. 
This is my photo on the left.
But also this is my photo on the right. 
Each of us could be
raped by Russians and killed because we are Ukrainians.
#RussiaWarCrimes #Bucha #RussiaUkraineWar #UkraineUnderAttaсk #GenocideOfUkrainians https://t.co/UPgXhgNMXJ","[0, 276]",2,en,1,2022-04-03 15:24:35+00:00,hello world name lera im ukrainian photo left also photo right us could raped russians killed ukrainians russiawarcrimes bucha russiaukrainewar ukraineunderattak genocideofukrainians,0,0
501,689,alyonational,6594,541,2010-01-29 19:54:29+00:00,False,Киев,"Hello world. My name is Alyona, i'm Ukrainian. 
This is my photo on the left.
But also this is my photo on the right. 
Each of us could be
raped by Russians and killed because we are Ukrainians.
#RussiaWarCrimes #Bucha #RussiaUkraineWar #UkraineUnderAttaсk #GenocideOfUkrainians https://t.co/okIdf1hgAQ","[0, 278]",53,en,6,2022-04-03 15:24:09+00:00,hello world name alyona im ukrainian photo left also photo right us could raped russians killed ukrainians russiawarcrimes bucha russiaukrainewar ukraineunderattak genocideofukrainians,0,0
502,691,KatzbyJ,239,198,2021-01-23 11:33:11+00:00,False,NYC,The #Bucha Massacre : Young boy murdered by Russian Army criminals in Bucha. #WarCrimes #RussiaUkraineWar #Ukraine https://t.co/AkvHDtBtUz,"[0, 138]",2,en,0,2022-04-03 15:23:24+00:00,bucha massacre young boy murdered russian army criminals bucha warcrimes russiaukrainewar ukraine,0,0
503,692,another_xtori,39,3,2013-10-12 05:45:28+00:00,False,,"This is what the roads of #Berlin look like today.  Drivers organized a rally of more than 5000 cars in support of the Russian Federation Flags of Russia,the USSR and the Airborne Forces flutter on cars
There is no end to them,comments a local resident. #Russia #RussiaUkraineWar https://t.co/8PPhT1cH2O","[0, 279]",1,en,0,2022-04-03 15:22:24+00:00,roads berlin look like today drivers organized rally cars support russian federation flags russiathe ussr airborne forces flutter cars end themcomments local resident russia russiaukrainewar,0,0
504,693,PerrinoAndrea,1528,5000,2019-10-26 19:42:01+00:00,False,,"RT @GoncharenkoUa: It's Irpin - a small town near Kyiv. Now Irpin is completely destroyed. Russia has turned a peaceful town into ruins

#R…","[0, 140]",0,en,180,2022-04-03 15:22:23+00:00,irpin small town near kyiv irpin completely destroyed russia turned peaceful town ruins r,0,0
505,694,anny_more,2370,246,2010-01-30 22:20:11+00:00,False,K.,"Hello world. My name is Ann, i'm Ukrainian. 
This is my photo on the left.
But also this is my photo on the right. 
Each of us could be
raped by Russians and killed because we are Ukrainians.
#RussiaWarCrimes #Bucha #RussiaUkraineWar #UkraineUnderAttaсk #GenocideOfUkrainians https://t.co/6xUnDSFBzU","[0, 275]",16,en,4,2022-04-03 15:21:34+00:00,hello world name ann im ukrainian photo left also photo right us could raped russians killed ukrainians russiawarcrimes bucha russiaukrainewar ukraineunderattak genocideofukrainians,0,0
506,695,Ola_Suprun,8594,701,2010-02-14 19:48:52+00:00,False,,"RT @orange_capybara: Hello world. It's me. My name is  Zlata, i'm Ukrainian. 
This is my photo on the left.
But also this is my photo on th…","[0, 140]",0,en,1,2022-04-03 15:21:30+00:00,hello world name zlata im ukrainian photo left also photo th,0,0
507,696,orange_capybara,112,88,2016-08-05 17:39:26+00:00,False,Луганщина ➡️ Харків,"Hello world. It's me. My name is  Zlata, i'm Ukrainian. 
This is my photo on the left.
But also this is my photo on the right. 
Each of us could be
raped by Russians and killed.
Just because we are Ukrainians.
#RussiaWarCrimes #RussiaUkraineWar #GenocideOfUkrainians https://t.co/5r5iZ3Q8U0","[0, 266]",7,en,1,2022-04-03 15:21:15+00:00,hello world name zlata im ukrainian photo left also photo right us could raped russians killed ukrainians russiawarcrimes russiaukrainewar genocideofukrainians,0,0
508,697,antovor,29,106,2014-08-27 20:59:48+00:00,False,Україна. Донецьк. Київ,"RT @armyinformcomua: So it will be with every 🇷🇺 tank and soldier.

#StopRussia #RussiaUkraineWar #RussianUkrainianWar #народна_війна https…","[0, 140]",0,en,22,2022-04-03 15:21:10+00:00,every tank soldier stoprussia russiaukrainewar russianukrainianwar _ https,1,1
509,698,EvaPostovitiuk,581,101,2014-09-28 07:20:42+00:00,False,Ukraine,RT @nrybakov_txt: #GenocideOfUkrainians #UkraineUnderAttaсk #Ukraine #Kyiv #Bucha #BuchaMassacre #NATO #humanrights #StopRussia #RussianWar…,"[0, 140]",0,und,23,2022-04-03 15:19:55+00:00,genocideofukrainians ukraineunderattak ukraine kyiv bucha buchamassacre nato humanrights stoprussia russianwar,0,0
510,699,xmasaghost,36,61,2021-06-17 13:53:16+00:00,False,Україна,"From the moment of invasion is fixed more then 3 thousand cases of rape Ukrainians women by russian soldiers - Head of the Department of the Ukrainian Medical Commission Dmytro Vernihor

#RussiaWarCrimes #Bucha #RussiaUkraineWar #UkraineUnderAttaсk #GenocideOfUkrainians https://t.co/zKIGGqyOBb","[0, 270]",1,en,0,2022-04-03 15:17:19+00:00,moment invasion fixed thousand cases rape ukrainians women russian soldiers head department ukrainian medical commission dmytro vernihor russiawarcrimes bucha russiaukrainewar ukraineunderattak genocideofukrainians,0,0
511,701,alcasiano1550,2953,4016,2010-02-09 01:31:19+00:00,False,. Venezuela,"RT @ROUTEK: Manifestaciones de rusos contra la guerra de #Putin
#RussiaUkraineWar #Ukraine #Ucrania #kyiv Russians against Putin are waving…","[0, 140]",0,en,6,2022-04-03 15:15:10+00:00,manifestaciones de rusos contra la guerra de putin russiaukrainewar ukraine ucrania kyiv russians putin waving,0,0
512,702,another_xtori,39,3,2013-10-12 05:45:28+00:00,False,,"🇸🇰🇷🇺 Gas supplies from Russia cannot be stopped if the condition is set to pay in rubles, we will pay in rubles - head of the Ministry of Economy of Slovakia. #Russia #RussiaUkraineWar #Russophobia #Ukraine #UkraineRussiaWar #USA #war #warinukraine   https://t.co/lkNoJHxeAy","[0, 274]",1,en,0,2022-04-03 15:15:02+00:00,gas supplies russia cannot stopped condition set pay rubles pay rubles head ministry economy slovakia russia russiaukrainewar russophobia ukraine ukrainerussiawar usa war warinukraine,0,0
513,704,EvanTeijlingen,2269,1665,2013-11-08 23:30:12+00:00,False,Bournemouth University,"RT @IndianExpress: #Ukraine said that 300 residents had been killed by the Russian army in #Bucha, a liberated town 37 km (23 miles) northw…","[0, 140]",0,en,3,2022-04-03 15:14:36+00:00,ukraine said residents killed russian army bucha liberated town km miles northw,0,0
514,707,olgi_j,295,837,2017-07-26 14:44:35+00:00,False,"Adelaide, South Australia","RT @SDey83: ""Peace Lover"" @JoeBiden suggested to drop bomb on #Belgrade.

I'm sure after few days he'll give bullshit lecture on Russia for…","[0, 140]",0,en,7,2022-04-03 15:14:28+00:00,peace lover suggested drop bomb belgrade im sure days hell give bullshit lecture russia,0,0
515,708,RohtashMandan25,1963,4992,2017-11-08 11:33:07+00:00,False,#India,@lapatina_ In love or war everything you know very well . Be positive &amp; optimistic . Thankyou . #wartwitter #RussiaUkraineWar #NATO #RussiaUkraineCrisis https://t.co/JY5dygO7Kl,"[11, 156]",1,en,0,2022-04-03 15:14:10+00:00,love war everything know well positive amp optimistic thankyou wartwitter russiaukrainewar nato russiaukrainecrisis,1,1
516,709,_IronManofIndia,10,151,2021-06-18 10:39:36+00:00,False,Madurai Meenakshi Amman Temple,"RT @IndiaToday: Since the war broke out, India has purchased at least 13 million barrels of Russian oil. And the US is not happy about it.…","[0, 139]",0,en,10,2022-04-03 15:14:08+00:00,since war broke india purchased least million barrels russian oil us happy,1,0
517,710,tfc0234,137,1142,2014-10-09 21:13:38+00:00,False,"Київ, Україна",RT @TarasBerezovets: 🆘Civilians killed in a mass grave in the village of Motyzhin in the Kyiv region. These are materials for the internati…,"[0, 140]",0,en,405,2022-04-03 15:13:41+00:00,civilians killed mass grave village motyzhin kyiv region materials internati,0,0
518,711,MuskanBaliyan2,32,73,2021-02-07 11:41:43+00:00,False,,"⚡️ Chernihiv mayor: 70% of the city ruined by Russian attacks.

Businesses in Chernihiv are not working, and there is no revenue for the local budget, Vladyslav Atroshenko said on April 3, speaking on Ukrainian TV. 
#RussianWarCrimes #RussiaUkraineWar","[0, 251]",2,en,0,2022-04-03 15:13:29+00:00,chernihiv mayor city ruined russian attacks businesses chernihiv working revenue local budget vladyslav atroshenko said april speaking ukrainian tv russianwarcrimes russiaukrainewar,0,0
519,712,HerryNapit,1388,1,2020-01-13 02:40:35+00:00,False,Indonesia,"RT @HerryNapit: Russia attacks Ukraine: Ukrainian army continues to destroy Russian equipment. Are you happy now, Vladimir Putin? 💀 #Putin…","[0, 139]",0,und,12,2022-04-03 15:13:04+00:00,russia attacks ukraine ukrainian army continues destroy russian equipment happy vladimir putin putin,1,0
520,713,ArmedMaidan,491,458,2022-02-28 17:43:30+00:00,False,"Quebec, Canada","UK ambassador says #RussianArmy using rape as ""weapon of war""

""It's clear it has been part of the Russian arsenal""

https://t.co/jtZnw4dtyk

#StandWithUkraine #UkraineUnderAttack #RussiaUkraineWar #PutinsWar #GenocideOfUkrainians","[0, 230]",2,en,1,2022-04-03 15:12:38+00:00,uk ambassador says russianarmy using rape weapon war clear part russian arsenal,0,0
521,714,Pinksafaris,12,82,2013-01-05 19:39:06+00:00,False,,The Russian Regime who take the lives of fellow humans in the name of war will pay in so many ways.  It's foolhardy for them to think there are no consequences to them or Russia! Power does not last!! #RussiaUkraineWar #putin #Kremlin,"[0, 234]",0,en,0,2022-04-03 15:12:34+00:00,russian regime take lives fellow humans name war pay many ways foolhardy think consequences russia power last russiaukrainewar putin kremlin,0,0
522,715,DaAnsahonSports,50034,7690,2009-12-06 13:45:50+00:00,False,"USA. America, USA","RT @DaAnsahonSports: 2/13/2022 sb (56) on #CoachK (75th) bday  #rams 23-20 (43) total
#philknight 83 + K 75 = (1)(58) rv (85)(1) 
Rams 85th…","[0, 140]",0,en,1,2022-04-03 15:12:14+00:00,sb coachk th bday rams total philknight k rv rams th,1,1
523,716,Norma_Cenva,604,1469,2014-02-16 16:04:02+00:00,False,"London, England","RT @ArmedMaidan: #Russian soldiers filmed in #Belarus couriering looted #Ukrainian items: TVs, electric scooter, air conditioners, alcohol,…","[0, 140]",0,en,2,2022-04-03 15:12:08+00:00,russian soldiers filmed belarus couriering looted ukrainian items tvs electric scooter air conditioners alcohol,0,0
524,717,DaAnsahonSports,50034,7690,2009-12-06 13:45:50+00:00,False,"USA. America, USA",RT @DaAnsahonSports: 4/2/2022 #CoachK last before he says he retiring 81-77 by (4) (1)(58) total in record (13th) #final4 (1)(13) days from…,"[0, 140]",0,en,1,2022-04-03 15:12:06+00:00,coachk last says retiring total record th final days,0,0
525,719,DaAnsahonSports,50034,7690,2009-12-06 13:45:50+00:00,False,"USA. America, USA","RT @DaAnsahonSports: 2/13/2022 age (28) (10) @CooperKupp  mvp 
#rams 23-20 (43) total on #CoachK (75th) bday 

(48) days later 

#dukeunc 8…","[0, 140]",0,en,1,2022-04-03 15:11:58+00:00,age mvp rams total coachk th bday days later dukeunc,1,1
526,721,DaAnsahonSports,50034,7690,2009-12-06 13:45:50+00:00,False,"USA. America, USA","RT @DaAnsahonSports: 4/1/1991 #CoachK beat legendary #Kansas #unc  #RoyWilliams  72-65 by (7) (1)(37) total 1st national titis age (44) 

4…","[0, 140]",0,en,1,2022-04-03 15:11:43+00:00,coachk beat legendary kansas unc roywilliams total st national titis age,1,1
527,723,kk131066,32746,28806,2019-11-27 19:13:27+00:00,False,"Kuala Lumpur, Malaysia","https://t.co/uzZVyf0K8S

RECKLESS DISREGARD for the safety/lives of others is criminal negligence = #Biden's unity with #racists 

Provocation of aggression is WAR CRIME

#BLM #racism #Ukraine #UkraineRussiaWar #Russia #RussiaUkraineWar #UkraineCrisis #UkraineRussia #Facts #Truth","[0, 280]",0,en,0,2022-04-03 15:11:04+00:00,nan,0,0
528,724,ArmedMaidan,491,458,2022-02-28 17:43:30+00:00,False,"Quebec, Canada","#Russian soldiers filmed in #Belarus couriering looted #Ukrainian items: TVs, electric scooter, air conditioners, alcohol, kitchen hoods, building material

https://t.co/mTsRsA62TO

https://t.co/tKmaMtIs5w

#StandWithUkraine #UkraineUnderAttack #RussiaUkraineWar #PutinsWar","[0, 273]",2,en,2,2022-04-03 15:10:56+00:00,russian soldiers filmed belarus couriering looted ukrainian items tvs electric scooter air conditioners alcohol kitchen hoods building material,0,0
529,726,vannewsagency,541,345,2016-02-09 07:06:06+00:00,False,,"Forces target several #Ukrainian military airports, down 24 drones - #Russian Defense
#RussiaUkraineWar #UkraineRussiaWar #vannewsagency https://t.co/rgbiAsDCPw https://t.co/KzsLO9lxST","[0, 160]",0,en,0,2022-04-03 15:10:52+00:00,forces target several ukrainian military airports drones russian defense russiaukrainewar ukrainerussiawar vannewsagency,0,0
530,727,lagalle007,13,48,2022-01-01 22:23:25+00:00,False,Planète Terre,"RT @PBI_PS: Ramadan in Palestine is different. Killing and torture by israel. Israel turns Ramadan in Palestine into bloody month
#Ukraine…","[0, 139]",0,en,3,2022-04-03 15:10:22+00:00,ramadan palestine different killing torture israel israel turns ramadan palestine bloody month ukraine,0,0
531,728,KateasSheis,416,56,2011-05-09 18:31:38+00:00,False,,"Hello world. My name is Kateryna, i'm Ukrainian. 
This is my photo on the left.
But also this is my photo on the right. 
Each of us could be
raped by Russians and killed because we are Ukrainians.
#RussiaWarCrimes #Bucha #RussiaUkraineWar #UkraineUnderAttaсk #GenocideOfUkrainians https://t.co/QkNh3JOYTZ","[0, 280]",12,en,7,2022-04-03 15:10:18+00:00,hello world name kateryna im ukrainian photo left also photo right us could raped russians killed ukrainians russiawarcrimes bucha russiaukrainewar ukraineunderattak genocideofukrainians,0,0
532,729,CatManDoo18,1341,162,2019-08-04 14:24:33+00:00,False,Ukraine,"2 #Russian soldiers MURDERED and 28 hospitalized + hundreds seriously ill after #Ukrainians feed them poisoned BUNS &amp; BOOZE Saturday in #Izium, on the Donets River in #Kharkiv east #Ukraine.  AMAZING ! #Putin #RussiaUkraineWar https://t.co/Jw8vQ6OyaI","[0, 230]",0,en,0,2022-04-03 15:09:56+00:00,russian soldiers murdered hospitalized hundreds seriously ill ukrainians feed poisoned buns amp booze saturday izium donets river kharkiv east ukraine amazing putin russiaukrainewar,1,0
533,730,Independent,3700305,400,2008-10-26 00:00:29+00:00,True,"London, England","- #RussiaUkraineWar 

- Russia committing genocide, Zelensky says after ‘civilians executed in Bucha’

FOLLOW LIVE
https://t.co/s6ycdNnTfC","[0, 138]",15,en,3,2022-04-03 15:09:34+00:00,russiaukrainewar russia committing genocide zelensky says civilians executed bucha follow live,0,0
534,731,lagalle007,13,48,2022-01-01 22:23:25+00:00,False,Planète Terre,"RT @PBI_PS: Angry #Palestinian call for retaliation for the killing of four Palestinians by israeli forces
#Ukraine #Turkey #RussiaUkraineW…","[0, 140]",0,en,8,2022-04-03 15:09:33+00:00,angry palestinian call retaliation killing four palestinians israeli forces ukraine turkey russiaukrainew,0,0
535,735,abyss_looking,0,0,2022-02-27 12:54:01+00:00,False,,"RT @ValeryKosta: Occupied Kherson today. People continue to go out &amp; protest against 🇷🇺occupation. 🇷🇺have already shot at them, used force,…","[0, 144]",0,en,1,2022-04-03 15:09:26+00:00,occupied kherson today people continue go amp protest occupation already shot used force,0,0
536,737,rawnksood,32309,3159,2019-04-16 06:45:36+00:00,False,"India, India",RT @rawnksood: I have loaded video on visit of Russian Foreign Minister Sargey Lavrov To India. Must watch share and subscribe to my channe…,"[0, 140]",0,en,11,2022-04-03 15:09:23+00:00,loaded video visit russian foreign minister sargey lavrov india must watch share subscribe channe,1,0
